codigo_postal,estado,municipio,localidad
"59660","MIC","108","11"
"59663","MIC","108","11"
"59664","MIC","108","11"
"59665","MIC","108","11"
"59666","MIC","108","11"
"59667","MIC","108","11"
"59669","MIC","108","11"
"59670","MIC","108","11"
"59674","MIC","108","11"
"59675","MIC","108","11"
"59676","MIC","108","11"
"59680","MIC","108","11"
"59683","MIC","108","11"
"59684","MIC","108","11"
"59688","MIC","108","11"
"59689","MIC","108","11"
"59690","MIC","108","11"
"59694","MIC","108","11"
"59695","MIC","108","11"
"59696","MIC","108","11"
"59697","MIC","108","11"
"59698","MIC","108","11"
"59699","MIC","108","11"
"59750","MIC","085","14"
"59753","MIC","085","14"
"59758","MIC","085","14"
"59759","MIC","085","14"
"59800","MIC","043","04"
"59810","MIC","043","04"
"59813","MIC","043","04"
"59816","MIC","043","04"
"59817","MIC","043","04"
"59820","MIC","043","04"
"59823","MIC","043","04"
"59824","MIC","043","04"
"59828","MIC","043","04"
"59830","MIC","043","04"
"59833","MIC","043","04"
"59834","MIC","043","04"
"59835","MIC","043","04"
"59836","MIC","043","04"
"59840","MIC","043","04"
"59843","MIC","043","04"
"59844","MIC","043","04"
"59845","MIC","043","04"
"59850","MIC","043","04"
"59853","MIC","043","04"
"59854","MIC","043","04"
"59855","MIC","043","04"
"59856","MIC","043","04"
"59857","MIC","043","04"
"59860","MIC","043","04"
"59863","MIC","043","04"
"59864","MIC","043","04"
"59865","MIC","043","04"
"59870","MIC","043","04"
"59873","MIC","043","04"
"59874","MIC","043","04"
"59875","MIC","043","04"
"59880","MIC","043","04"
"59884","MIC","043","04"
"59885","MIC","043","04"
"59890","MIC","043","04"
"59893","MIC","043","04"
"59894","MIC","043","04"
"59940","MIC","019","25"
"60000","MIC","102","09"
"60010","MIC","102","09"
"60013","MIC","102","09"
"60014","MIC","102","09"
"60015","MIC","102","09"
"60016","MIC","102","09"
"60017","MIC","102","09"
"60020","MIC","102","09"
"60024","MIC","102","09"
"60030","MIC","102","09"
"60033","MIC","102","09"
"60040","MIC","102","09"
"60044","MIC","102","09"
"60050","MIC","102","09"
"60054","MIC","102","09"
"60060","MIC","102","09"
"60063","MIC","102","09"
"60070","MIC","102","09"
"60073","MIC","102","09"
"60074","MIC","102","09"
"60080","MIC","102","09"
"60090","MIC","102","09"
"60094","MIC","102","09"
"60095","MIC","102","09"
"60100","MIC","102","09"
"60105","MIC","102","09"
"60110","MIC","102","09"
"60120","MIC","102","09"
"60123","MIC","102","09"
"60124","MIC","102","09"
"60125","MIC","102","09"
"60126","MIC","102","09"
"60127","MIC","102","09"
"60128","MIC","102","09"
"60130","MIC","102","09"
"60133","MIC","102","09"
"60134","MIC","102","09"
"60135","MIC","102","09"
"60136","MIC","102","09"
"60137","MIC","102","09"
"60140","MIC","102","09"
"60143","MIC","102","09"
"60150","MIC","102","09"
"60153","MIC","102","09"
"60154","MIC","102","09"
"60155","MIC","102","09"
"60156","MIC","102","09"
"60157","MIC","102","09"
"60160","MIC","102","09"
"60169","MIC","102","09"
"60170","MIC","102","09"
"60173","MIC","102","09"
"60174","MIC","102","09"
"60175","MIC","102","09"
"60180","MIC","102","09"
"60183","MIC","102","09"
"60190","MIC","102","09"
"60193","MIC","102","09"
"60194","MIC","102","09"
"60250","MIC","065","13"
"60251","MIC","065","13"
"60252","MIC","065","13"
"60254","MIC","065","13"
"60255","MIC","065","13"
"60256","MIC","065","13"
"60257","MIC","065","13"
"60258","MIC","065","13"
"60259","MIC","065","13"
"60300","MIC","075","02"
"60320","MIC","075","02"
"60322","MIC","075","02"
"60324","MIC","075","02"
"60330","MIC","075","02"
"60340","MIC","075","02"
"60350","MIC","075","02"
"60360","MIC","075","02"
"60364","MIC","075","02"
"60365","MIC","075","02"
"60370","MIC","075","02"
"60373","MIC","075","02"
"60374","MIC","075","02"
"60376","MIC","075","02"
"60377","MIC","075","02"
"60378","MIC","075","02"
"60379","MIC","075","02"
"60380","MIC","075","02"
"60384","MIC","075","02"
"60385","MIC","075","02"
"60390","MIC","075","02"
"60393","MIC","075","02"
"60394","MIC","075","02"
"60600","MIC","006","01"
"60610","MIC","006","01"
"60615","MIC","006","01"
"60616","MIC","006","01"
"60619","MIC","006","01"
"60620","MIC","006","01"
"60626","MIC","006","01"
"60627","MIC","006","01"
"60628","MIC","006","01"
"60630","MIC","006","01"
"60633","MIC","006","01"
"60637","MIC","006","01"
"60639","MIC","006","01"
"60640","MIC","006","01"
"60650","MIC","006","01"
"60654","MIC","006","01"
"60655","MIC","006","01"
"60656","MIC","006","01"
"60658","MIC","006","01"
"60660","MIC","006","01"
"60663","MIC","006","01"
"60664","MIC","006","01"
"60667","MIC","006","01"
"60670","MIC","006","01"
"60673","MIC","006","01"
"60674","MIC","006","01"
"60676","MIC","006","01"
"60677","MIC","006","01"
"60680","MIC","006","01"
"60683","MIC","006","01"
"60684","MIC","006","01"
"60685","MIC","006","01"
"60689","MIC","006","01"
"60690","MIC","006","01"
"60693","MIC","006","01"
"60694","MIC","006","01"
"60695","MIC","006","01"
"60696","MIC","006","01"
"60697","MIC","006","01"
"60698","MIC","006","01"
"60699","MIC","006","01"
"60950","MIC","052","21"
"60952","MIC","052","21"
"60953","MIC","052","21"
"60954","MIC","052","21"
"60955","MIC","052","21"
"60956","MIC","052","21"
"60990","MIC","052","22"
"60992","MIC","052","22"
"60993","MIC","052","22"
"60994","MIC","052","22"
"60995","MIC","052","22"
"60996","MIC","052","22"
"60997","MIC","052","22"
"60998","MIC","052","22"
"60999","MIC","052","22"
"61100","MIC","034","03"
"61105","MIC","034","03"
"61110","MIC","034","03"
"61112","MIC","034","03"
"61113","MIC","034","03"
"61114","MIC","034","03"
"61115","MIC","034","03"
"61116","MIC","034","03"
"61120","MIC","034","03"
"61125","MIC","034","03"
"61128","MIC","034","03"
"61129","MIC","034","03"
"61130","MIC","034","03"
"61133","MIC","034","03"
"61134","MIC","034","03"
"61135","MIC","034","03"
"61136","MIC","034","03"
"61137","MIC","034","03"
"61139","MIC","034","03"
"61140","MIC","034","03"
"61143","MIC","034","03"
"61149","MIC","034","03"
"61150","MIC","034","03"
"61153","MIC","034","03"
"61154","MIC","034","03"
"61155","MIC","034","03"
"61156","MIC","034","03"
"61160","MIC","034","03"
"61164","MIC","034","03"
"61165","MIC","034","03"
"61166","MIC","034","03"
"61167","MIC","034","03"
"61168","MIC","034","03"
"61169","MIC","034","03"
"61170","MIC","034","03"
"61173","MIC","034","03"
"61174","MIC","034","03"
"61177","MIC","034","03"
"61180","MIC","034","03"
"61182","MIC","034","03"
"61183","MIC","034","03"
"61190","MIC","034","03"
"61192","MIC","034","03"
"61194","MIC","034","03"
"61195","MIC","034","03"
"61196","MIC","034","03"
"61250","MIC","050","15"
"61252","MIC","050","15"
"61253","MIC","050","15"
"61254","MIC","050","15"
"61420","MIC","098","24"
"61423","MIC","098","24"
"61424","MIC","098","24"
"61425","MIC","098","24"
"61426","MIC","098","24"
"61427","MIC","098","24"
"61428","MIC","098","24"
"61500","MIC","112","12"
"61502","MIC","112","12"
"61503","MIC","112","12"
"61505","MIC","112","12"
"61506","MIC","112","12"
"61507","MIC","112","12"
"61508","MIC","112","12"
"61509","MIC","112","12"
"61510","MIC","112","12"
"61511","MIC","112","12"
"61512","MIC","112","12"
"61514","MIC","112","12"
"61515","MIC","112","12"
"61516","MIC","112","12"
"61517","MIC","112","12"
"61518","MIC","112","12"
"61519","MIC","112","12"
"61600","MIC","066","07"
"61604","MIC","066","07"
"61605","MIC","066","07"
"61606","MIC","066","07"
"61607","MIC","066","07"
"61608","MIC","066","07"
"61609","MIC","066","07"
"61650","MIC","082","20"
"61760","MIC","055","26"
"61940","MIC","038","19"
"62000","MOR","007","02"
"62008","MOR","007","02"
"62009","MOR","007","02"
"62010","MOR","007","02"
"62017","MOR","007","02"
"62018","MOR","007","02"
"62019","MOR","007","02"
"62020","MOR","007","02"
"62028","MOR","007","02"
"62029","MOR","007","02"
"62030","MOR","007","02"
"62037","MOR","007","02"
"62038","MOR","007","02"
"62039","MOR","007","02"
"62040","MOR","007","02"
"62050","MOR","007","02"
"62057","MOR","007","02"
"62059","MOR","007","02"
"62060","MOR","007","02"
"62070","MOR","007","02"
"62076","MOR","007","02"
"62080","MOR","007","02"
"62083","MOR","007","02"
"62084","MOR","007","02"
"62100","MOR","007","02"
"62103","MOR","007","02"
"62115","MOR","007","02"
"62116","MOR","007","02"
"62117","MOR","007","02"
"62120","MOR","007","02"
"62123","MOR","007","02"
"62130","MOR","007","02"
"62133","MOR","007","02"
"62136","MOR","007","02"
"62137","MOR","007","02"
"62139","MOR","007","02"
"62140","MOR","007","02"
"62143","MOR","007","02"
"62144","MOR","007","02"
"62145","MOR","007","02"
"62150","MOR","007","02"
"62153","MOR","007","02"
"62154","MOR","007","02"
"62156","MOR","007","02"
"62157","MOR","007","02"
"62159","MOR","007","02"
"62160","MOR","007","02"
"62163","MOR","007","02"
"62164","MOR","007","02"
"62165","MOR","007","02"
"62166","MOR","007","02"
"62170","MOR","007","02"
"62173","MOR","007","02"
"62175","MOR","007","02"
"62179","MOR","007","02"
"62180","MOR","007","02"
"62190","MOR","007","02"
"62193","MOR","007","02"
"62200","MOR","007","02"
"62203","MOR","007","02"
"62204","MOR","007","02"
"62205","MOR","007","02"
"62209","MOR","007","02"
"62210","MOR","007","02"
"62214","MOR","007","02"
"62215","MOR","007","02"
"62217","MOR","007","02"
"62218","MOR","007","02"
"62219","MOR","007","02"
"62220","MOR","007","02"
"62226","MOR","007","02"
"62227","MOR","007","02"
"62228","MOR","007","02"
"62229","MOR","007","02"
"62230","MOR","007","02"
"62233","MOR","007","02"
"62237","MOR","007","02"
"62239","MOR","007","02"
"62240","MOR","007","02"
"62243","MOR","007","02"
"62245","MOR","007","02"
"62247","MOR","007","02"
"62248","MOR","007","02"
"62249","MOR","007","02"
"62250","MOR","007","02"
"62253","MOR","007","02"
"62260","MOR","007","02"
"62269","MOR","007","02"
"62270","MOR","007","02"
"62280","MOR","007","02"
"62283","MOR","007","02"
"62284","MOR","007","02"
"62285","MOR","007","02"
"62290","MOR","007","02"
"62293","MOR","007","02"
"62294","MOR","007","02"
"62295","MOR","007","02"
"62296","MOR","007","02"
"62300","MOR","007","02"
"62303","MOR","007","02"
"62304","MOR","007","02"
"62305","MOR","007","02"
"62306","MOR","007","02"
"62309","MOR","007","02"
"62320","MOR","007","02"
"62323","MOR","007","02"
"62324","MOR","007","02"
"62325","MOR","007","02"
"62326","MOR","007","02"
"62328","MOR","007","02"
"62329","MOR","007","02"
"62330","MOR","007","02"
"62334","MOR","007","02"
"62335","MOR","007","02"
"62340","MOR","007","02"
"62343","MOR","007","02"
"62345","MOR","007","02"
"62350","MOR","007","02"
"62360","MOR","007","02"
"62363","MOR","007","02"
"62370","MOR","007","02"
"62373","MOR","007","02"
"62374","MOR","007","02"
"62375","MOR","007","02"
"62376","MOR","007","02"
"62380","MOR","007","02"
"62382","MOR","007","02"
"62384","MOR","007","02"
"62385","MOR","007","02"
"62387","MOR","007","02"
"62388","MOR","007","02"
"62389","MOR","007","02"
"62390","MOR","007","02"
"62398","MOR","007","02"
"62399","MOR","007","02"
"62400","MOR","007","02"
"62409","MOR","007","02"
"62410","MOR","007","02"
"62420","MOR","007","02"
"62428","MOR","007","02"
"62430","MOR","007","02"
"62433","MOR","007","02"
"62440","MOR","007","02"
"62445","MOR","007","02"
"62446","MOR","007","02"
"62447","MOR","007","02"
"62448","MOR","007","02"
"62450","MOR","007","02"
"62460","MOR","007","02"
"62466","MOR","007","02"
"62469","MOR","007","02"
"62470","MOR","007","02"
"62473","MOR","007","02"
"62474","MOR","007","02"
"62475","MOR","007","02"
"62480","MOR","007","02"
"62490","MOR","007","02"
"62493","MOR","007","02"
"62494","MOR","007","02"
"62496","MOR","007","02"
"62497","MOR","007","02"
"62498","MOR","007","02"
"62499","MOR","007","02"
"62660","MOR","017","05"
"62662","MOR","017","05"
"62663","MOR","017","05"
"62664","MOR","017","05"
"62665","MOR","017","05"
"62740","MOR","006","01"
"62742","MOR","006","01"
"62743","MOR","006","01"
"62744","MOR","006","01"
"62746","MOR","006","01"
"62747","MOR","006","01"
"62748","MOR","006","01"
"62772","MOR","024","06"
"62780","MOR","031","07"
"62785","MOR","031","03"
"62900","MOR","012","04"
"62980","MOR","025","08"
"62983","MOR","025","08"
"62984","MOR","025","08"
"63000","NAY","017","02"
"63009","NAY","017","02"
"63010","NAY","017","02"
"63018","NAY","017","02"
"63019","NAY","017","02"
"63020","NAY","017","02"
"63021","NAY","017","02"
"63022","NAY","017","02"
"63023","NAY","017","02"
"63030","NAY","017","02"
"63035","NAY","017","02"
"63037","NAY","017","02"
"63038","NAY","017","02"
"63039","NAY","017","02"
"63040","NAY","017","02"
"63050","NAY","017","02"
"63058","NAY","017","02"
"63059","NAY","017","02"
"63060","NAY","017","02"
"63061","NAY","017","02"
"63062","NAY","017","02"
"63066","NAY","017","02"
"63067","NAY","017","02"
"63068","NAY","017","02"
"63069","NAY","017","02"
"63070","NAY","017","02"
"63080","NAY","017","02"
"63081","NAY","017","02"
"63082","NAY","017","02"
"63083","NAY","017","02"
"63084","NAY","017","02"
"63088","NAY","017","02"
"63089","NAY","017","02"
"63100","NAY","017","02"
"63109","NAY","017","02"
"63110","NAY","017","02"
"63114","NAY","017","02"
"63115","NAY","017","02"
"63116","NAY","017","02"
"63117","NAY","017","02"
"63119","NAY","017","02"
"63120","NAY","017","02"
"63128","NAY","017","02"
"63129","NAY","017","02"
"63130","NAY","017","02"
"63135","NAY","017","02"
"63136","NAY","017","02"
"63137","NAY","017","02"
"63138","NAY","017","02"
"63139","NAY","017","02"
"63147","NAY","017","02"
"63149","NAY","017","02"
"63150","NAY","017","02"
"63155","NAY","017","02"
"63156","NAY","017","02"
"63157","NAY","017","02"
"63158","NAY","017","02"
"63159","NAY","017","02"
"63160","NAY","017","02"
"63163","NAY","017","02"
"63164","NAY","017","02"
"63166","NAY","017","02"
"63167","NAY","017","02"
"63168","NAY","017","02"
"63169","NAY","017","02"
"63170","NAY","017","02"
"63172","NAY","017","02"
"63173","NAY","017","02"
"63174","NAY","017","02"
"63175","NAY","017","02"
"63176","NAY","017","02"
"63177","NAY","017","02"
"63178","NAY","017","02"
"63179","NAY","017","02"
"63180","NAY","017","02"
"63183","NAY","017","02"
"63184","NAY","017","02"
"63185","NAY","017","02"
"63186","NAY","017","02"
"63189","NAY","017","02"
"63190","NAY","017","02"
"63193","NAY","017","02"
"63194","NAY","017","02"
"63195","NAY","017","02"
"63196","NAY","017","02"
"63197","NAY","017","02"
"63198","NAY","017","02"
"63199","NAY","017","02"
"63200","NAY","018","03"
"63202","NAY","018","03"
"63203","NAY","018","03"
"63205","NAY","018","03"
"63207","NAY","018","03"
"63225","NAY","018","03"
"63227","NAY","018","03"
"63300","NAY","015","01"
"63310","NAY","015","01"
"63311","NAY","015","01"
"63312","NAY","015","01"
"63313","NAY","015","01"
"63320","NAY","015","01"
"63321","NAY","015","01"
"63330","NAY","015","01"
"63340","NAY","015","01"
"63341","NAY","015","01"
"63350","NAY","015","01"
"63351","NAY","015","01"
"63352","NAY","015","01"
"63360","NAY","015","01"
"63430","NAY","001","04"
"63433","NAY","001","04"
"63434","NAY","001","04"
"63436","NAY","001","04"
"63437","NAY","001","04"
"63438","NAY","001","04"
"63450","NAY","016","05"
"63453","NAY","016","05"
"63454","NAY","016","05"
"63455","NAY","016","05"
"63550","NAY","015","08"
"63620","NAY","011","09"
"63622","NAY","011","09"
"63623","NAY","011","09"
"63625","NAY","011","09"
"63626","NAY","011","09"
"63627","NAY","011","09"
"63628","NAY","011","09"
"63700","NAY","004","06"
"63703","NAY","004","06"
"63704","NAY","004","06"
"63705","NAY","004","06"
"63715","NAY","004","13"
"63720","NAY","004","16"
"63732","NAY","020","12"
"63740","NAY","012","10"
"63742","NAY","012","10"
"63743","NAY","012","10"
"63744","NAY","012","10"
"63780","NAY","008","14"
"63782","NAY","008","14"
"63783","NAY","008","14"
"63784","NAY","008","14"
"63785","NAY","008","14"
"63786","NAY","008","14"
"63787","NAY","008","14"
"63800","NAY","013","15"
"63806","NAY","013","15"
"63807","NAY","013","15"
"63890","NAY","007","17"
"63893","NAY","007","17"
"63894","NAY","007","17"
"63895","NAY","007","17"
"63920","NAY","002","18"
"63923","NAY","002","18"
"63925","NAY","002","18"
"63927","NAY","002","18"
"63928","NAY","002","18"
"63950","NAY","006","11"
"63953","NAY","006","11"
"63954","NAY","006","11"
"63955","NAY","006","11"
"63956","NAY","006","11"
"63957","NAY","006","11"
"63958","NAY","006","11"
"63959","NAY","006","11"
"64000","NLE","039","07"
"64004","NLE","039","07"
"64006","NLE","039","07"
"64007","NLE","039","07"
"64009","NLE","039","07"
"64010","NLE","039","07"
"64018","NLE","039","07"
"64019","NLE","039","07"
"64020","NLE","039","07"
"64030","NLE","039","07"
"64040","NLE","039","07"
"64049","NLE","039","07"
"64050","NLE","039","07"
"64060","NLE","039","07"
"64070","NLE","039","07"
"64100","NLE","039","07"
"64102","NLE","039","07"
"64103","NLE","039","07"
"64104","NLE","039","07"
"64105","NLE","039","07"
"64106","NLE","039","07"
"64107","NLE","039","07"
"64108","NLE","039","07"
"64109","NLE","039","07"
"64110","NLE","039","07"
"64116","NLE","039","07"
"64117","NLE","039","07"
"64118","NLE","039","07"
"64119","NLE","039","07"
"64120","NLE","039","07"
"64130","NLE","039","07"
"64140","NLE","039","07"
"64145","NLE","039","07"
"64148","NLE","039","07"
"64150","NLE","039","07"
"64157","NLE","039","07"
"64158","NLE","039","07"
"64159","NLE","039","07"
"64160","NLE","039","07"
"64165","NLE","039","07"
"64166","NLE","039","07"
"64167","NLE","039","07"
"64168","NLE","039","07"
"64170","NLE","039","07"
"64178","NLE","039","07"
"64180","NLE","039","07"
"64186","NLE","039","07"
"64190","NLE","039","07"
"64200","NLE","039","07"
"64204","NLE","039","07"
"64205","NLE","039","07"
"64206","NLE","039","07"
"64208","NLE","039","07"
"64209","NLE","039","07"
"64210","NLE","039","07"
"64215","NLE","039","07"
"64217","NLE","039","07"
"64218","NLE","039","07"
"64219","NLE","039","07"
"64220","NLE","039","07"
"64225","NLE","039","07"
"64226","NLE","039","07"
"64227","NLE","039","07"
"64228","NLE","039","07"
"64229","NLE","039","07"
"64230","NLE","039","07"
"64233","NLE","039","07"
"64234","NLE","039","07"
"64235","NLE","039","07"
"64236","NLE","039","07"
"64237","NLE","039","07"
"64238","NLE","039","07"
"64240","NLE","039","07"
"64244","NLE","039","07"
"64245","NLE","039","07"
"64246","NLE","039","07"
"64247","NLE","039","07"
"64248","NLE","039","07"
"64249","NLE","039","07"
"64250","NLE","039","07"
"64258","NLE","039","07"
"64259","NLE","039","07"
"64260","NLE","039","07"
"64264","NLE","039","07"
"64265","NLE","039","07"
"64266","NLE","039","07"
"64268","NLE","039","07"
"64269","NLE","039","07"
"64270","NLE","039","07"
"64280","NLE","039","07"
"64290","NLE","039","07"
"64299","NLE","039","07"
"64300","NLE","039","07"
"64310","NLE","039","07"
"64320","NLE","039","07"
"64330","NLE","039","07"
"64339","NLE","039","07"
"64340","NLE","039","07"
"64344","NLE","039","07"
"64345","NLE","039","07"
"64346","NLE","039","07"
"64347","NLE","039","07"
"64348","NLE","039","07"
"64349","NLE","039","07"
"64350","NLE","039","07"
"64360","NLE","039","07"
"64365","NLE","039","07"
"64366","NLE","039","07"
"64367","NLE","039","07"
"64368","NLE","039","07"
"64369","NLE","039","07"
"64370","NLE","039","07"
"64380","NLE","039","07"
"64390","NLE","039","07"
"64400","NLE","039","07"
"64410","NLE","039","07"
"64420","NLE","039","07"
"64429","NLE","039","07"
"64430","NLE","039","07"
"64440","NLE","039","07"
"64442","NLE","039","07"
"64450","NLE","039","07"
"64460","NLE","039","07"
"64470","NLE","039","07"
"64480","NLE","039","07"
"64488","NLE","039","07"
"64489","NLE","039","07"
"64490","NLE","039","07"
"64500","NLE","039","07"
"64508","NLE","039","07"
"64510","NLE","039","07"
"64517","NLE","039","07"
"64520","NLE","039","07"
"64530","NLE","039","07"
"64536","NLE","039","07"
"64540","NLE","039","07"
"64549","NLE","039","07"
"64550","NLE","039","07"
"64560","NLE","039","07"
"64568","NLE","039","07"
"64570","NLE","039","07"
"64571","NLE","039","07"
"64580","NLE","039","07"
"64590","NLE","039","07"
"64600","NLE","039","07"
"64610","NLE","039","07"
"64618","NLE","039","07"
"64619","NLE","039","07"
"64620","NLE","039","07"
"64623","NLE","039","07"
"64630","NLE","039","07"
"64632","NLE","039","07"
"64633","NLE","039","07"
"64634","NLE","039","07"
"64635","NLE","039","07"
"64636","NLE","039","07"
"64637","NLE","039","07"
"64638","NLE","039","07"
"64639","NLE","039","07"
"64640","NLE","039","07"
"64649","NLE","039","07"
"64650","NLE","039","07"
"64659","NLE","039","07"
"64660","NLE","039","07"
"64700","NLE","039","07"
"64710","NLE","039","07"
"64715","NLE","039","07"
"64718","NLE","039","07"
"64720","NLE","039","07"
"64723","NLE","039","07"
"64730","NLE","039","07"
"64740","NLE","039","07"
"64750","NLE","039","07"
"64753","NLE","039","07"
"64754","NLE","039","07"
"64760","NLE","039","07"
"64764","NLE","039","07"
"64765","NLE","039","07"
"64769","NLE","039","07"
"64770","NLE","039","07"
"64780","NLE","039","07"
"64783","NLE","039","07"
"64788","NLE","039","07"
"64790","NLE","039","07"
"64798","NLE","039","07"
"64800","NLE","039","07"
"64810","NLE","039","07"
"64820","NLE","039","07"
"64830","NLE","039","07"
"64833","NLE","039","07"
"64834","NLE","039","07"
"64836","NLE","039","07"
"64840","NLE","039","07"
"64844","NLE","039","07"
"64845","NLE","039","07"
"64846","NLE","039","07"
"64849","NLE","039","07"
"64850","NLE","039","07"
"64858","NLE","039","07"
"64859","NLE","039","07"
"64860","NLE","039","07"
"64865","NLE","039","07"
"64878","NLE","039","07"
"64880","NLE","039","07"
"64890","NLE","039","07"
"64893","NLE","039","07"
"64898","NLE","039","07"
"64899","NLE","039","07"
"64900","NLE","039","07"
"64909","NLE","039","07"
"64910","NLE","039","07"
"64920","NLE","039","07"
"64925","NLE","039","07"
"64926","NLE","039","07"
"64930","NLE","039","07"
"64940","NLE","039","07"
"64949","NLE","039","07"
"64950","NLE","039","07"
"64960","NLE","039","07"
"64968","NLE","039","07"
"64969","NLE","039","07"
"64970","NLE","039","07"
"64978","NLE","039","07"
"64979","NLE","039","07"
"64980","NLE","039","07"
"64983","NLE","039","07"
"64984","NLE","039","07"
"64985","NLE","039","07"
"64986","NLE","039","07"
"64987","NLE","039","07"
"64988","NLE","039","07"
"64989","NLE","039","07"
"64990","NLE","039","07"
"64996","NLE","039","07"
"64997","NLE","039","07"
"65030","NLE","005","20"
"65032","NLE","005","20"
"65033","NLE","005","20"
"65034","NLE","005","20"
"65036","NLE","005","20"
"65040","NLE","005","20"
"65042","NLE","005","20"
"65200","NLE","044","08"
"65210","NLE","044","08"
"65220","NLE","044","08"
"65230","NLE","044","08"
"65233","NLE","044","08"
"65234","NLE","044","08"
"65240","NLE","044","08"
"65243","NLE","044","08"
"65244","NLE","044","08"
"65249","NLE","044","08"
"65250","NLE","044","08"
"65255","NLE","044","08"
"65256","NLE","044","08"
"65257","NLE","044","08"
"65260","NLE","044","08"
"65270","NLE","044","08"
"65272","NLE","044","08"
"65276","NLE","044","08"
"65280","NLE","044","08"
"65288","NLE","044","08"
"65289","NLE","044","08"
"65290","NLE","044","08"
"65299","NLE","044","08"
"65550","NLE","012","12"
"65554","NLE","012","12"
"65555","NLE","012","12"
"65556","NLE","012","12"
"65558","NLE","012","12"
"65560","NLE","012","12"
"65562","NLE","012","12"
"65563","NLE","012","12"
"65564","NLE","012","12"
"65565","NLE","012","12"
"65567","NLE","012","12"
"66000","NLE","018","21"
"66003","NLE","018","21"
"66004","NLE","018","21"
"66005","NLE","018","21"
"66006","NLE","018","21"
"66007","NLE","018","21"
"66008","NLE","018","21"
"66009","NLE","018","21"
"66050","NLE","021","03"
"66051","NLE","021","03"
"66052","NLE","021","03"
"66053","NLE","021","03"
"66054","NLE","021","03"
"66055","NLE","021","03"
"66056","NLE","021","03"
"66057","NLE","021","03"
"66058","NLE","021","03"
"66059","NLE","021","03"
"66061","NLE","021","03"
"66062","NLE","021","03"
"66063","NLE","021","03"
"66064","NLE","021","03"
"66065","NLE","021","03"
"66067","NLE","021","03"
"66068","NLE","021","03"
"66070","NLE","021","03"
"66072","NLE","021","03"
"66073","NLE","021","03"
"66074","NLE","021","03"
"66075","NLE","021","03"
"66080","NLE","021","03"
"66083","NLE","021","03"
"66084","NLE","021","03"
"66085","NLE","021","03"
"66100","NLE","048","10"
"66110","NLE","048","10"
"66114","NLE","048","10"
"66115","NLE","048","10"
"66116","NLE","048","10"
"66117","NLE","048","10"
"66118","NLE","048","10"
"66119","NLE","048","10"
"66120","NLE","048","10"
"66129","NLE","048","10"
"66130","NLE","048","10"
"66139","NLE","048","10"
"66140","NLE","048","10"
"66143","NLE","048","10"
"66144","NLE","048","10"
"66145","NLE","048","10"
"66147","NLE","048","10"
"66149","NLE","048","10"
"66150","NLE","048","10"
"66159","NLE","048","10"
"66160","NLE","048","10"
"66165","NLE","048","10"
"66166","NLE","048","10"
"66167","NLE","048","10"
"66168","NLE","048","10"
"66169","NLE","048","10"
"66170","NLE","048","10"
"66179","NLE","048","10"
"66180","NLE","048","10"
"66187","NLE","048","10"
"66188","NLE","048","10"
"66189","NLE","048","10"
"66190","NLE","048","10"
"66195","NLE","048","10"
"66196","NLE","048","10"
"66197","NLE","048","10"
"66198","NLE","048","10"
"66199","NLE","048","10"
"66200","NLE","019","02"
"66210","NLE","019","02"
"66214","NLE","019","02"
"66215","NLE","019","02"
"66216","NLE","019","02"
"66217","NLE","019","02"
"66218","NLE","019","02"
"66219","NLE","019","02"
"66220","NLE","019","02"
"66224","NLE","019","02"
"66225","NLE","019","02"
"66226","NLE","019","02"
"66227","NLE","019","02"
"66228","NLE","019","02"
"66230","NLE","019","02"
"66233","NLE","019","02"
"66234","NLE","019","02"
"66235","NLE","019","02"
"66236","NLE","019","02"
"66237","NLE","019","02"
"66238","NLE","019","02"
"66239","NLE","019","02"
"66240","NLE","019","02"
"66244","NLE","019","02"
"66245","NLE","019","02"
"66246","NLE","019","02"
"66247","NLE","019","02"
"66249","NLE","019","02"
"66250","NLE","019","02"
"66254","NLE","019","02"
"66256","NLE","019","02"
"66257","NLE","019","02"
"66259","NLE","019","02"
"66260","NLE","019","02"
"66263","NLE","019","02"
"66264","NLE","019","02"
"66265","NLE","019","02"
"66266","NLE","019","02"
"66267","NLE","019","02"
"66268","NLE","019","02"
"66269","NLE","019","02"
"66270","NLE","019","02"
"66273","NLE","019","02"
"66274","NLE","019","02"
"66275","NLE","019","02"
"66276","NLE","019","02"
"66277","NLE","019","02"
"66278","NLE","019","02"
"66279","NLE","019","02"
"66280","NLE","019","02"
"66285","NLE","019","02"
"66286","NLE","019","02"
"66287","NLE","019","02"
"66290","NLE","019","02"
"66295","NLE","019","02"
"66296","NLE","019","02"
"66297","NLE","019","02"
"66350","NLE","048","10"
"66353","NLE","048","10"
"66354","NLE","048","10"
"66355","NLE","048","10"
"66356","NLE","048","10"
"66357","NLE","048","10"
"66358","NLE","048","10"
"66359","NLE","048","10"
"66360","NLE","048","10"
"66362","NLE","048","10"
"66363","NLE","048","10"
"66364","NLE","048","10"
"66365","NLE","048","10"
"66366","NLE","048","10"
"66367","NLE","048","10"
"66368","NLE","048","10"
"66369","NLE","048","10"
"66370","NLE","048","10"
"66373","NLE","048","10"
"66374","NLE","048","10"
"66375","NLE","048","10"
"66376","NLE","048","10"
"66377","NLE","048","10"
"66378","NLE","048","10"
"66400","NLE","046","09"
"66409","NLE","046","09"
